cycle,encoder_error_cw,encoder_error_ccw
7409,16774387.0,16774368.0
7410,16774383.0,16774369.0
7411,16774388.0,16774373.0
7412,16774387.0,16774368.0
7413,16774387.0,16774368.0
7414,16774387.0,16774369.0
7415,16774386.0,16774369.0
7416,16774387.0,16774369.0
7417,16774388.0,16774370.0
7418,16774389.0,16774373.0
7419,16774388.0,16774373.0
7420,16774387.0,16774368.0
7421,16774388.0,16774373.0
7422,16774396.0,16774379.0
7423,16774402.0,16774385.0
7424,16774407.0,16774384.0
7425,16774400.0,16774381.0
7426,16774401.0,16774380.0
7427,16774400.0,16774379.0
7428,16774402.0,16774379.0
7429,16774393.0,16774373.0
7430,16774393.0,16774374.0
7431,16774388.0,16774369.0
7432,16774388.0,16774369.0
7433,16774388.0,16774369.0
7434,16774387.0,16774369.0
7435,16774388.0,16774368.0
7436,16774387.0,16774369.0
7437,16774387.0,16774370.0
7438,16774383.0,16774363.0
7439,16774383.0,16774364.0
7440,16774382.0,16774363.0
7441,16774382.0,16774361.0
7442,16774376.0,16774356.0
7443,16774376.0,16774360.0
7444,16774377.0,16774361.0
7445,16774382.0,16774363.0
7446,16774383.0,16774369.0
7447,16774385.0,16774368.0
7448,16774386.0,16774369.0
7449,16774387.0,16774369.0
7450,16774383.0,16774369.0
7451,16774383.0,16774369.0
7452,16774388.0,16774373.0
7453,16774388.0,16774368.0
7454,16774387.0,16774368.0
7455,16774387.0,16774369.0
7456,16774388.0,16774374.0
7457,16774393.0,16774373.0
7458,16774396.0,16774380.0
7459,16774399.0,16774380.0
7460,16774401.0,16774380.0
7461,16774400.0,16774381.0
7462,16774400.0,16774381.0
7463,16774400.0,16774380.0
7464,16774401.0,16774385.0
7465,16774405.0,16774386.0
7466,16774399.0,16774380.0
7467,16774399.0,16774380.0
7468,16774399.0,16774380.0
7469,16774399.0,16774380.0
7470,16774398.0,16774381.0
7471,16774399.0,16774386.0
7472,16774404.0,16774385.0
7473,16774405.0,16774386.0
7474,16774404.0,16774386.0
7475,16774404.0,16774385.0
7476,16774401.0,16774380.0
7477,16774401.0,16774381.0
7478,16774399.0,16774380.0
7479,16774399.0,16774380.0
7480,16774401.0,16774380.0
7481,16774400.0,16774380.0
7482,16774399.0,16774380.0
7483,16774401.0,16774391.0
7484,16774409.0,16774396.0
7485,16774408.0,16774390.0
7486,16774408.0,16774397.0
7487,16774409.0,16774396.0
7488,16774408.0,16774391.0
7489,16774406.0,16774385.0
7490,16774403.0,16774391.0
7491,16774405.0,16774390.0
7492,16774406.0,16774385.0
7493,16774406.0,16774391.0
7494,16774408.0,16774391.0
7495,16774408.0,16774390.0
7496,16774409.0,16774391.0
7497,16774409.0,16774397.0
7498,16774411.0,16774402.0
7499,16774411.0,16774396.0
7500,16774408.0,16774391.0
7501,16774408.0,16774392.0
7502,16774409.0,16774391.0
7503,16774406.0,16774386.0
7504,16774406.0,16774386.0
7505,16774406.0,16774385.0
7506,16774404.0,16774386.0
7507,16774407.0,16774385.0
7508,16774404.0,16774385.0
7509,16774406.0,16774385.0
7510,16774406.0,16774392.0
7511,16774409.0,16774392.0
7512,16774409.0,16774392.0
7513,16774409.0,16774397.0
7514,16774411.0,16774398.0
7515,16774412.0,16774397.0
7516,16774409.0,16774397.0
7517,16774412.0,16774398.0
7518,16774412.0,16774405.0
7519,16774414.0,16774411.0
7520,16774417.0,16774410.0
7521,16774418.0,16774410.0
7522,16774414.0,16774405.0
7523,16774412.0,16774398.0
7524,16774412.0,16774405.0
7525,16774414.0,16774405.0
7526,16774414.0,16774405.0
7527,16774414.0,16774404.0
7528,16774411.0,16774397.0
7529,16774409.0,16774391.0
7530,16774409.0,16774391.0
7531,16774407.0,16774391.0
7532,16774405.0,16774386.0
7533,16774406.0,16774392.0
7534,16774409.0,16774391.0
7535,16774405.0,16774385.0
7536,16774404.0,16774380.0
7537,16774399.0,16774380.0
7538,16774398.0,16774380.0
7539,16774399.0,16774381.0
7540,16774402.0,16774380.0
7541,16774398.0,16774381.0
7542,16774399.0,16774381.0
7543,16774398.0,16774375.0
7544,16774396.0,16774381.0
7545,16774398.0,16774381.0
7546,16774398.0,16774381.0
7547,16774399.0,16774381.0
7548,16774398.0,16774375.0
7549,16774395.0,16774381.0
7550,16774399.0,16774381.0
7551,16774398.0,16774380.0
7552,16774399.0,16774386.0
7553,16774404.0,16774386.0
7554,16774404.0,16774385.0
7555,16774402.0,16774386.0
7556,16774405.0,16774387.0
7557,16774405.0,16774397.0
7558,16774408.0,16774392.0
7559,16774408.0,16774397.0
7560,16774408.0,16774392.0
7561,16774408.0,16774392.0
7562,16774407.0,16774391.0
7563,16774404.0,16774385.0
7564,16774404.0,16774385.0
7565,16774399.0,16774381.0
7566,16774401.0,16774380.0
7567,16774399.0,16774381.0
7568,16774401.0,16774381.0
7569,16774399.0,16774380.0
7570,16774399.0,16774386.0
7571,16774404.0,16774393.0
7572,16774408.0,16774392.0
7573,16774408.0,16774392.0
7574,16774409.0,16774398.0
7575,16774411.0,16774404.0
7576,16774413.0,16774405.0
7577,16774415.0,16774404.0
7578,16774414.0,16774403.0
7579,16774411.0,16774404.0
7580,16774412.0,16839881.0
7581,16839895.0,16839883.0
7582,16839900.0,16839883.0
7583,16839894.0,16839880.0
7584,16839895.0,16839881.0
7585,16839889.0,16839881.0
7586,16839896.0,16839884.0
7587,16839901.0,16839885.0
7588,16839898.0,16839885.0
7589,16839896.0,16839882.0
7590,16839890.0,16839882.0
7591,16839890.0,16839881.0
7592,16839890.0,16839883.0
7593,16839896.0,16839882.0
7594,16839897.0,16839883.0
7595,16839897.0,16839885.0
7596,16839903.0,16839886.0
7597,16839903.0,16839886.0
7598,16839903.0,16839886.0
7599,16839903.0,16839885.0
7600,16839897.0,16839883.0
7601,16839897.0,16839883.0
7602,16839897.0,16839883.0
7603,16839897.0,16839883.0
7604,16839897.0,16839883.0
7605,16839897.0,16839885.0
7606,16839897.0,16839883.0
7607,16839898.0,16839883.0
7608,16839898.0,16839886.0
7609,16839902.0,16839886.0
7610,16839903.0,16839885.0
7611,16839901.0,16839886.0
7612,16839903.0,16839885.0
7613,16839902.0,16839886.0
7614,16839902.0,16839884.0
7615,16839897.0,16839882.0
7616,16839890.0,16839883.0
7617,16839897.0,16839886.0
7618,16839902.0,16839885.0
7619,16839902.0,16839884.0
7620,16839896.0,16839883.0
7621,16839897.0,16839885.0
7622,16839896.0,16839882.0
7623,16839897.0,16839885.0
7624,16839902.0,16839885.0
7625,16839897.0,16839885.0
7626,16839897.0,16839882.0
7627,16839897.0,16839883.0
7628,16839897.0,16839883.0
7629,16839890.0,16839881.0
7630,16839890.0,16839881.0
7631,16839890.0,16839882.0
7632,16839896.0,16839882.0
7633,16839890.0,16839882.0
7634,16839889.0,16839880.0
7635,16839883.0,16839880.0
7636,16839890.0,16839882.0
7637,16839889.0,16839880.0
7638,16839889.0,16839883.0
7639,16839889.0,16839880.0
7640,16839883.0,16839879.0
7641,16839883.0,16839880.0
7642,16839890.0,16839883.0
7643,16839896.0,16839883.0
7644,16839898.0,16839886.0
7645,16839897.0,16839886.0
7646,16839903.0,16839886.0
7647,16839903.0,16839885.0
7648,16839903.0,16839886.0
7649,16839901.0,16839886.0
7650,16839903.0,16839888.0
7651,16839903.0,16839890.0
7652,16839908.0,16839890.0
7653,16839909.0,16839890.0
7654,16839908.0,16839890.0
7655,16839908.0,16839888.0
7656,16839908.0,16839887.0
7657,16839909.0,16839887.0
7658,16839902.0,16839890.0
7659,16839908.0,16839888.0
7660,16839908.0,16839888.0
7661,16839908.0,16839887.0
7662,16839902.0,16839884.0
7663,16839897.0,16839882.0
7664,16839890.0,16839881.0
7665,16839890.0,16839883.0
7666,16839896.0,16839883.0
7667,16839897.0,16839882.0
7668,16839890.0,16839883.0
7669,16839897.0,16839883.0
7670,16839896.0,16839882.0
7671,16839890.0,16839881.0
7672,16839890.0,16839883.0
7673,16839897.0,16839883.0
7674,16839897.0,16839883.0
7675,16839897.0,16839883.0
7676,16839897.0,16839883.0
7677,16839898.0,16839885.0
7678,16839902.0,16839886.0
7679,16839897.0,16839883.0
7680,16839897.0,16839883.0
7681,16839897.0,16839883.0
7682,16839897.0,16839883.0
7683,16839896.0,16839883.0
7684,16839896.0,16839883.0
7685,16839897.0,16839883.0
7686,16839897.0,16839883.0
7687,16839897.0,16839883.0
7688,16839897.0,16839883.0
7689,16839897.0,16839883.0
7690,16839897.0,16839885.0
7691,16839897.0,16839883.0
7692,16839890.0,16839881.0
7693,16839889.0,16839881.0
7694,16839889.0,16839881.0
7695,16839890.0,16839883.0
7696,16839896.0,16839883.0
7697,16839896.0,16839883.0
7698,16839897.0,16839883.0
7699,16839890.0,16839880.0
7700,16839891.0,16839883.0
7701,16839897.0,16839883.0
7702,16839896.0,16839883.0
7703,16839896.0,16839883.0
7704,16839896.0,16839883.0
7705,16839896.0,16839883.0
7706,16839896.0,16839883.0
7707,16839896.0,16839883.0
7708,16839896.0,16839883.0
7709,16839889.0,16839881.0
7710,16839889.0,16839882.0
7711,16839891.0,16839884.0
7712,16839896.0,16839884.0
7713,16839896.0,16839884.0
7714,16839895.0,16839884.0
7715,16839896.0,16839884.0
7716,16839896.0,16839883.0
7717,16839888.0,16839881.0
7718,16839889.0,16839881.0
7719,16839889.0,16839881.0
7720,16839889.0,16839881.0
7721,16839889.0,16839881.0
7722,16839889.0,16839881.0
7723,16839889.0,16839881.0
7724,16839889.0,16839881.0
7725,16839889.0,16839881.0
7726,16839893.0,16839884.0
7727,16839889.0,16839882.0
7728,16839890.0,16839884.0
7729,16839895.0,16839884.0
7730,16839896.0,16839884.0
7731,16839896.0,16839884.0
7732,16839896.0,16839884.0
7733,16839897.0,16839883.0
7734,16839896.0,16839884.0
7735,16839890.0,16839883.0
7736,16839896.0,16839884.0
7737,16839896.0,16839883.0
7738,16839896.0,16839883.0
7739,16839896.0,16839883.0
7740,16839890.0,16839881.0
7741,16839890.0,16839882.0
7742,16839889.0,16839881.0
7743,16839889.0,16839881.0
7744,16839890.0,16839881.0
7745,16839889.0,16839882.0
7746,16839889.0,16839881.0
7747,16839889.0,16839881.0
7748,16839890.0,16839881.0
7749,16839883.0,16839877.0
7750,16839883.0,16839881.0
7751,16839892.0,16839883.0
7752,16839897.0,16839883.0
7753,16839897.0,16839883.0
7754,16839897.0,16839886.0
7755,16839897.0,16839884.0
7756,16839897.0,16839883.0
7757,16839898.0,16839884.0
7758,16839898.0,16839886.0
7759,16839904.0,16839886.0
7760,16839903.0,16839886.0
7761,16839903.0,16839886.0
7762,16839903.0,16839886.0
7763,16839902.0,16839886.0
7764,16839903.0,16839886.0
7765,16839902.0,16839885.0
7766,16839898.0,16839883.0
7767,16839897.0,16839884.0
7768,16839896.0,16839884.0
7769,16839896.0,16839884.0
7770,16839897.0,16839884.0
7771,16839897.0,16839884.0
7772,16839896.0,16839884.0
7773,16839897.0,16839884.0
7774,16839896.0,16839884.0
7775,16839896.0,16839884.0
7776,16839897.0,16839884.0
7777,16839896.0,16839884.0
7778,16839896.0,16839884.0
7779,16839896.0,16839884.0
7780,16839897.0,16839884.0
7781,16839897.0,16839884.0
7782,16839897.0,16839883.0
7783,16839897.0,16839883.0
7784,16839897.0,16839883.0
7785,16839897.0,16839883.0
7786,16839890.0,16839882.0
7787,16839892.0,16839883.0
7788,16839896.0,16839883.0
7789,16839896.0,16839884.0
7790,16839896.0,16839883.0
7791,16839889.0,16839881.0
7792,16839889.0,16839882.0
7793,16839896.0,16839883.0
7794,16839896.0,16839884.0
7795,16839896.0,16839884.0
7796,16839889.0,16839882.0
7797,16839889.0,16839883.0
7798,16839896.0,16839884.0
7799,16839897.0,16839884.0
7800,16839896.0,16839884.0
7801,16839895.0,16839884.0
7802,16839896.0,16839884.0
7803,16839896.0,16839884.0
7804,16839896.0,16839884.0
7805,16839888.0,16839882.0
7806,16839889.0,16839881.0
7807,16839889.0,16839881.0
7808,16839889.0,16839882.0
7809,16839895.0,16839883.0
7810,16839896.0,16839884.0
7811,16839896.0,16839884.0
7812,16839890.0,16839882.0
7813,16839892.0,16839882.0
7814,16839889.0,16839884.0
7815,16839896.0,16839884.0
7816,16839889.0,16839882.0
7817,16839890.0,16839881.0
7818,16839889.0,16839882.0
7819,16839890.0,16839882.0
7820,16839892.0,16839883.0
7821,16839896.0,16839883.0
7822,16839889.0,16839880.0
7823,16839889.0,16839882.0
7824,16839896.0,16839884.0
7825,16839896.0,16839884.0
7826,16839896.0,16839884.0
7827,16839896.0,16839883.0
7828,16839896.0,16839883.0
7829,16839896.0,16839884.0
7830,16839896.0,16839884.0
7831,16839897.0,16839884.0
7832,16839896.0,16839883.0
7833,16839890.0,16839883.0
7834,16839895.0,16839883.0
7835,16839897.0,16839883.0
7836,16839897.0,16839884.0
7837,16839897.0,16839884.0
7838,16839896.0,16839883.0
7839,16839897.0,16839884.0
7840,16839897.0,16839883.0
7841,16839897.0,16839883.0
7842,16839897.0,16839884.0
7843,16839897.0,16839883.0
7844,16839898.0,16839886.0
7845,16839903.0,16839886.0
7846,16839903.0,16839886.0
7847,16839903.0,16839886.0
7848,16839903.0,16839887.0
7849,16839903.0,16839886.0
7850,16839901.0,16839886.0
7851,16839890.0,16839882.0
7852,16839890.0,16839881.0
7853,16839883.0,16839878.0
7854,16839883.0,16839878.0
7855,16839883.0,16839881.0
7856,16839890.0,16839881.0
7857,16839890.0,16839881.0
7858,16839890.0,16839882.0
7859,16839890.0,16839882.0
7860,16839889.0,16839882.0
7861,16839890.0,16839884.0
7862,16839897.0,16839884.0
7863,16839896.0,16839884.0
7864,16839896.0,16839884.0
7865,16839896.0,16839884.0
7866,16839896.0,16839883.0
7867,16839896.0,16839884.0
7868,16839897.0,16839882.0
7869,16839890.0,16839881.0
7870,16839890.0,16839881.0
7871,16839883.0,16839879.0
7872,16839889.0,16839881.0
7873,16839889.0,16839881.0
7874,16839889.0,16839881.0
7875,16839888.0,16839881.0
7876,16839889.0,16839881.0
7877,16839889.0,16839881.0
7878,16839888.0,16839881.0
7879,16839888.0,16839881.0
7880,16839888.0,16839882.0
7881,16839888.0,16839882.0
7882,16839888.0,16839882.0
7883,16839895.0,16839884.0
7884,16839895.0,16839883.0
7885,16839895.0,16839884.0
7886,16839895.0,16839883.0
7887,16839895.0,16839883.0
7888,16839895.0,16839883.0
7889,16839888.0,16839881.0
7890,16839888.0,16839881.0
7891,16839888.0,16839881.0
7892,16839882.0,16839880.0
7893,16839888.0,16839881.0
7894,16839888.0,16839881.0
7895,16839890.0,16839883.0
7896,16839895.0,16839884.0
7897,16839895.0,16839883.0
7898,16839896.0,16839883.0
7899,16839896.0,16839883.0
7900,16839895.0,16839883.0
7901,16839895.0,16839884.0
7902,16839896.0,16839883.0
7903,16839895.0,16839883.0
7904,16839896.0,16839883.0
7905,16839895.0,16839883.0
7906,16839896.0,16839884.0
7907,16839896.0,16839883.0
7908,16839896.0,16839883.0
7909,16839897.0,16839883.0
7910,16839896.0,16839883.0
7911,16839896.0,16839883.0
7912,16839896.0,16839883.0
7913,16839895.0,16839883.0
7914,16839896.0,16839883.0
7915,16839895.0,16839883.0
7916,16839895.0,16839884.0
7917,16839901.0,16839886.0
7918,16839902.0,16839886.0
7919,16839902.0,16839886.0
7920,16839896.0,16839883.0
7921,16839895.0,16839883.0
7922,16839896.0,16839883.0
7923,16839896.0,16839883.0
7924,16839896.0,16839884.0
7925,16839896.0,16839883.0
7926,16839896.0,16839883.0
7927,16839896.0,16839884.0
7928,16839901.0,16839886.0
7929,16839908.0,16839889.0
7930,16839912.0,16839896.0
7931,16839912.0,16839896.0
7932,16839919.0,16839902.0
7933,16839924.0,16839909.0
7934,16839924.0,16839909.0
7935,16839922.0,16839903.0
7936,16839922.0,16839909.0
7937,16839924.0,16839909.0
7938,16839922.0,16839903.0
7939,16839923.0,16839910.0
7940,16839924.0,16839909.0
7941,16839924.0,16839909.0
7942,16839930.0,16839909.0
7943,16839925.0,16839909.0
7944,16839925.0,16839909.0
7945,16839925.0,16839910.0
7946,16839925.0,16839910.0
7947,16839924.0,16839909.0
7948,16839930.0,16839914.0
7949,16839931.0,16839914.0
7950,16839930.0,16839914.0
7951,16839931.0,16839914.0
7952,16839933.0,16839914.0
7953,16839930.0,16839914.0
7954,16839931.0,16839914.0
7955,16839930.0,16839909.0
7956,16839925.0,16839909.0
7957,16839929.0,16839914.0
7958,16839930.0,16839909.0
7959,16839924.0,16839909.0
7960,16839924.0,16839909.0
7961,16839930.0,16839915.0
7962,16839930.0,16839910.0
7963,16839924.0,16839902.0
7964,16839918.0,16839897.0
7965,16839912.0,16839897.0
7966,16839920.0,16839903.0
7967,16839924.0,16839903.0
7968,16839919.0,16839904.0
7969,16839923.0,16839910.0
7970,16839932.0,16839915.0
7971,16839929.0,16839915.0
7972,16839928.0,16839910.0
7973,16839921.0,16839904.0
7974,16839924.0,16839910.0
7975,16839929.0,16839914.0
7976,16839932.0,16839915.0
7977,16839932.0,16839915.0
7978,16839929.0,16839914.0
7979,16839929.0,16839914.0
7980,16839930.0,16839915.0
7981,16839932.0,16839914.0
7982,16839932.0,16839915.0
7983,16839935.0,16839914.0
7984,16839930.0,16839914.0
7985,16839930.0,16839914.0
7986,16839930.0,16839909.0
7987,16839923.0,16839909.0
7988,16839923.0,16839909.0
7989,16839924.0,16839910.0
7990,16839924.0,16839901.0
7991,16839919.0,16839903.0
7992,16839924.0,16839909.0
7993,16839925.0,16839910.0
7994,16839929.0,16839910.0
7995,16839923.0,16839904.0
7996,16839924.0,16839909.0
7997,16839922.0,16839903.0
7998,16839924.0,16839909.0
7999,16839922.0,16839903.0
8000,16839923.0,16839909.0
8001,16839921.0,16839903.0
8002,16839922.0,16839903.0
8003,16839923.0,16839909.0
8004,16839929.0,16839912.0
8005,16839932.0,16839915.0
8006,16839935.0,16839913.0
8007,16839929.0,16839913.0
8008,16839929.0,16839913.0
8009,16839932.0,16839913.0
8010,16839928.0,16839909.0
8011,16839929.0,16839913.0
8012,16839928.0,16839913.0
8013,16839932.0,16839913.0
8014,16839931.0,16839913.0
8015,16839928.0,16839912.0
8016,16839931.0,16839912.0
8017,16839931.0,16839912.0
8018,16839929.0,16839912.0
8019,16839931.0,16839913.0
8020,16839929.0,16839913.0
8021,16839928.0,16839913.0
8022,16839928.0,16839908.0
8023,16839931.0,16839912.0
8024,16839929.0,16839912.0
8025,16839928.0,16839911.0
8026,16839931.0,16839912.0
8027,16839931.0,16839912.0
8028,16839928.0,16839913.0
8029,16839928.0,16839912.0
8030,16839928.0,16839913.0
8031,16839928.0,16839912.0
8032,16839929.0,16839912.0
8033,16839928.0,16839907.0
8034,16839923.0,16839906.0
8035,16839922.0,16839901.0
8036,16839919.0,16839901.0
8037,16839918.0,16839900.0
8038,16839922.0,16839906.0
8039,16839924.0,16839905.0
8040,16839922.0,16839907.0
8041,16839922.0,16839907.0
8042,16839923.0,16839908.0
8043,16839928.0,16839912.0
8044,16839929.0,16839912.0
8045,16839932.0,16839911.0
8046,16839929.0,16839912.0
8047,16839929.0,16839912.0
8048,16839928.0,16839909.0
8049,16839923.0,16839907.0
8050,16839923.0,16839906.0
8051,16839923.0,16839907.0
8052,16839920.0,16839906.0
8053,16839918.0,16839901.0
8054,16839917.0,16839900.0
8055,16839922.0,16839907.0
8056,16839928.0,16839907.0
8057,16839921.0,16839907.0
8058,16839921.0,16839906.0
8059,16839922.0,16839907.0
8060,16839921.0,16839907.0
8061,16839921.0,16839907.0
8062,16839920.0,16839906.0
8063,16839922.0,16839907.0
8064,16839928.0,16839911.0
8065,16839932.0,16839911.0
8066,16839928.0,16839907.0
8067,16839923.0,16839907.0
8068,16839923.0,16839907.0
8069,16839922.0,16839907.0
8070,16839922.0,16839907.0
8071,16839922.0,16839907.0
8072,16839922.0,16839906.0
8073,16839928.0,16839911.0
8074,16839931.0,16839912.0
8075,16839932.0,16839911.0
8076,16839929.0,16839911.0
8077,16839931.0,16839911.0
8078,16839931.0,16839911.0
8079,16839929.0,16839911.0
8080,16839932.0,16839911.0
8081,16839929.0,16839911.0
8082,16839932.0,16839911.0
8083,16839927.0,16839911.0
8084,16839928.0,16839911.0
8085,16839931.0,16839911.0
